word,mean_change,std_change,ci_low,ci_high,n_trials,z_score,count_pre,count_post,cooc_pre,cooc_post,null_mean,p_value
疑惑,-0.009648,0.037899,-0.078504,0.065586,100,-0.254577,284,152,65,15,0.000579,0.554455
冷静,-0.010043,0.043720,-0.087510,0.077278,100,-0.229703,430,393,15,21,-0.001495,0.554455
这么着,-0.010084,0.038803,-0.081121,0.052599,100,-0.259873,54,105,1,5,-0.001810,0.544554
对视,-0.010105,0.035499,-0.064195,0.056982,100,-0.284647,10,30,0,5,-0.004645,0.544554
过来,-0.010178,0.035417,-0.076809,0.064719,100,-0.287363,3147,3856,28,43,0.004579,0.613861
一个,-0.010249,0.048413,-0.110344,0.081690,100,-0.211705,33381,29099,599,604,-0.002609,0.623762
进入,-0.010305,0.043937,-0.095676,0.069886,100,-0.234531,169,504,2,8,0.011439,0.663366
世界,-0.010519,0.041436,-0.074734,0.074003,100,-0.253851,1902,843,27,11,0.003588,0.613861
阳光,-0.010540,0.043081,-0.086199,0.077966,100,-0.244660,639,530,11,7,0.003495,0.574257
所有,-0.010573,0.044916,-0.091168,0.073424,100,-0.235394,1249,1387,25,26,0.004335,0.623762
年来,-0.010587,0.037771,-0.080360,0.073510,100,-0.280287,454,316,11,9,0.008273,0.643564
一般,-0.010717,0.044483,-0.094477,0.068561,100,-0.240932,2772,1704,61,56,0.004360,0.603960
不要紧,-0.010861,0.036848,-0.086190,0.050074,100,-0.294758,713,519,5,6,-0.010672,0.574257
本来,-0.011145,0.044530,-0.085141,0.055649,100,-0.250279,1924,1588,23,37,-0.006997,0.564356
谁知,-0.011160,0.047079,-0.107773,0.080314,100,-0.237044,384,266,2,5,0.010374,0.673267
之中,-0.011213,0.041018,-0.083865,0.076186,100,-0.273377,1090,337,11,5,0.002193,0.613861
极力,-0.011283,0.044526,-0.094597,0.062027,100,-0.253399,298,136,12,13,0.008277,0.613861
时节,-0.011290,0.040630,-0.077835,0.068760,100,-0.277862,356,256,5,6,0.004695,0.584158
不妙,-0.011341,0.041992,-0.091274,0.071703,100,-0.270081,66,159,3,7,-0.000045,0.584158
放心,-0.011364,0.035496,-0.083295,0.051310,100,-0.320147,848,1212,2,12,-0.004122,0.584158
这点,-0.011426,0.040557,-0.082612,0.080370,100,-0.281726,370,398,7,9,0.003766,0.683168
才说,-0.011483,0.037602,-0.090181,0.056410,100,-0.305380,328,465,3,15,0.003572,0.594059
一动,-0.011605,0.040379,-0.098908,0.065937,100,-0.287403,377,451,95,121,0.001624,0.594059
一路上,-0.011785,0.043221,-0.091527,0.065036,100,-0.272664,181,219,3,10,-0.002929,0.594059
不自在,-0.011836,0.039014,-0.081814,0.056567,100,-0.303379,89,62,23,11,-0.001710,0.584158
不知,-0.011837,0.039369,-0.086230,0.060103,100,-0.300676,3079,2368,100,114,-0.006337,0.504950
一齐,-0.012044,0.040000,-0.088709,0.055793,100,-0.301098,942,1228,19,37,0.011904,0.683168
军官,-0.012104,0.037370,-0.081760,0.063310,100,-0.323892,392,743,3,14,0.004379,0.613861
接近,-0.012120,0.041453,-0.094415,0.058009,100,-0.292370,369,527,3,12,-0.004725,0.564356
父亲,-0.012161,0.038506,-0.090202,0.057841,100,-0.315829,4082,1362,88,26,0.003636,0.613861
创伤,-0.012217,0.035589,-0.079911,0.058679,100,-0.343288,81,55,10,7,0.003535,0.603960
习惯,-0.012311,0.041804,-0.078069,0.062284,100,-0.294500,499,645,8,7,0.004653,0.594059
连连,-0.012394,0.043100,-0.100715,0.061288,100,-0.287558,364,456,7,14,0.009128,0.613861
妻子,-0.012630,0.041608,-0.077500,0.077245,100,-0.303544,773,418,16,10,-0.002971,0.584158
有点痛,-0.012655,0.031349,-0.072077,0.048781,100,-0.403672,11,17,1,5,-0.004090,0.534653
暗想,-0.012667,0.038557,-0.085706,0.056967,100,-0.328519,174,204,38,96,0.009719,0.633663
讨厌,-0.012719,0.036187,-0.079981,0.054596,100,-0.351495,544,270,11,13,0.001489,0.594059
从未,-0.012764,0.041487,-0.087199,0.073926,100,-0.307672,156,111,1,6,0.009542,0.623762
一定,-0.012944,0.048755,-0.107741,0.078483,100,-0.265492,5196,5370,100,100,0.003822,0.633663
带到,-0.013125,0.039781,-0.086930,0.053951,100,-0.329921,231,264,2,6,-0.003600,0.633663
令人,-0.013126,0.041847,-0.089459,0.072962,100,-0.313658,410,208,3,6,0.015817,0.683168
开口,-0.013252,0.040875,-0.100151,0.059023,100,-0.324200,916,974,22,23,0.005883,0.643564
却是,-0.013372,0.034767,-0.075806,0.050891,100,-0.384610,1224,459,39,26,0.002498,0.534653
凉水,-0.013463,0.037063,-0.075423,0.080962,100,-0.363242,67,128,3,5,0.000060,0.554455
暗影,-0.013512,0.037355,-0.085027,0.059413,100,-0.361713,39,38,2,15,0.003971,0.594059
一声,-0.013555,0.041572,-0.091604,0.058535,100,-0.326052,3834,5083,57,68,-0.002047,0.584158
往前,-0.013695,0.038211,-0.075829,0.062558,100,-0.358391,626,477,8,6,0.000771,0.613861
不过,-0.013850,0.039110,-0.080854,0.070707,100,-0.354129,6034,3949,119,85,-0.006224,0.534653
同样,-0.013857,0.045013,-0.099762,0.070998,100,-0.307852,582,415,11,18,-0.000766,0.613861
隐藏,-0.013858,0.037168,-0.076003,0.058506,100,-0.372857,118,151,11,17,-0.001318,0.554455
计划,-0.013893,0.041016,-0.093009,0.053525,100,-0.338723,619,1286,27,18,-0.004420,0.564356
悲伤,-0.014181,0.042252,-0.087432,0.061312,100,-0.335638,240,139,18,10,0.003056,0.613861
中间,-0.014304,0.044337,-0.085221,0.087216,100,-0.322626,1755,1183,16,9,-0.001904,0.594059
秘密,-0.014410,0.037260,-0.086995,0.058472,100,-0.386759,676,907,40,42,-0.013634,0.465347
一幕,-0.014462,0.043073,-0.098694,0.073468,100,-0.335748,119,83,1,17,0.002812,0.663366
想道,-0.014562,0.038381,-0.093653,0.060307,100,-0.379394,134,103,32,36,0.007139,0.643564
时机,-0.014687,0.039913,-0.099992,0.058503,100,-0.367981,70,253,4,5,0.004774,0.603960
学生,-0.014736,0.045096,-0.100996,0.069218,100,-0.326763,2493,1452,34,13,-0.002090,0.613861
文化,-0.014795,0.039875,-0.099041,0.051835,100,-0.371040,418,416,4,5,0.006900,0.683168
一下,-0.014839,0.039345,-0.083923,0.063422,100,-0.377145,4349,7567,121,188,-0.006762,0.554455
不胜,-0.014846,0.040161,-0.108706,0.057962,100,-0.369672,144,57,3,5,0.013630,0.653465
等待,-0.014851,0.038888,-0.080292,0.056229,100,-0.381886,427,618,4,13,-0.000790,0.564356
台上,-0.014960,0.042737,-0.090621,0.068771,100,-0.350038,468,273,4,6,-0.004840,0.564356
带来,-0.015212,0.043170,-0.094911,0.079635,100,-0.352386,476,640,4,9,0.004861,0.613861
深处,-0.015295,0.043208,-0.090807,0.068844,100,-0.353994,162,114,11,12,0.003170,0.613861
问问,-0.015446,0.040450,-0.083874,0.069386,100,-0.381864,324,458,2,9,-0.013749,0.534653
羞愧,-0.015454,0.038938,-0.086236,0.062167,100,-0.396884,91,69,4,9,0.006199,0.603960
好话,-0.015674,0.042734,-0.099348,0.055626,100,-0.366765,152,188,4,6,-0.001070,0.584158
这场,-0.015806,0.042705,-0.093780,0.067101,100,-0.370123,98,345,3,9,0.006278,0.693069
赶上,-0.015847,0.044136,-0.103483,0.067879,100,-0.359038,183,406,3,5,-0.002624,0.584158
一团,-0.015856,0.043139,-0.102918,0.068205,100,-0.367543,441,360,38,37,-0.000122,0.653465
眼珠,-0.015936,0.038784,-0.092082,0.060312,100,-0.410897,249,219,2,10,-0.000118,0.643564
互相,-0.016024,0.042241,-0.103530,0.060183,100,-0.379338,578,692,14,8,-0.000113,0.603960
疯狂,-0.016199,0.042459,-0.087240,0.066015,100,-0.381533,212,247,2,6,0.006115,0.633663
脸面,-0.016235,0.044246,-0.095969,0.066343,100,-0.366918,80,90,1,5,0.001539,0.603960
离开,-0.016283,0.042103,-0.098190,0.063615,100,-0.386744,1845,2076,36,49,0.001870,0.653465
对准,-0.016310,0.037473,-0.079004,0.053019,100,-0.435245,212,199,7,9,0.000587,0.594059
沙发,-0.016350,0.034914,-0.086272,0.036567,100,-0.468299,530,433,8,11,-0.005007,0.564356
愤恨,-0.016371,0.039250,-0.096617,0.063168,100,-0.417105,102,119,11,18,0.000693,0.633663
着实,-0.016388,0.039871,-0.089964,0.056617,100,-0.411022,83,53,15,13,0.012051,0.673267
万一,-0.016480,0.041300,-0.077902,0.058995,100,-0.399043,483,474,7,11,-0.007023,0.524752
嘱咐,-0.016636,0.034496,-0.076600,0.053699,100,-0.482267,270,523,2,8,-0.002042,0.643564
一粒,-0.016641,0.035193,-0.085520,0.044210,100,-0.472848,109,138,3,9,0.000264,0.643564
说话,-0.016680,0.037776,-0.091374,0.063291,100,-0.441551,3655,2925,79,68,-0.004305,0.544554
心跳,-0.016749,0.038308,-0.093769,0.058587,100,-0.437219,172,123,4,7,-0.003777,0.603960
责任,-0.016764,0.039622,-0.090351,0.052012,100,-0.423105,580,698,4,5,0.002473,0.594059
那时,-0.016772,0.043996,-0.112954,0.064256,100,-0.381226,1334,633,19,11,-0.006343,0.574257
盘算,-0.016796,0.039967,-0.096575,0.063309,100,-0.420244,123,202,39,66,-0.004393,0.623762
之间,-0.017100,0.041484,-0.089449,0.059063,100,-0.412200,958,712,12,6,0.002670,0.633663
欣喜,-0.017180,0.037469,-0.086734,0.049149,100,-0.458511,51,68,5,6,0.003702,0.633663
计算,-0.017261,0.044070,-0.108551,0.066686,100,-0.391666,227,273,26,9,-0.005766,0.594059
每天,-0.017341,0.044297,-0.098747,0.057388,100,-0.391479,892,736,5,8,-0.004510,0.574257
沮丧,-0.017565,0.038341,-0.082851,0.062630,100,-0.458126,39,56,0,5,-0.000423,0.653465
说是,-0.017767,0.045442,-0.110351,0.060990,100,-0.390978,1952,1100,11,8,-0.002922,0.683168
不多,-0.017784,0.043169,-0.106451,0.056666,100,-0.411949,522,591,10,7,-0.005836,0.643564
不然,-0.017787,0.038969,-0.088363,0.063581,100,-0.456432,764,424,10,11,-0.003869,0.514851
表演,-0.017899,0.040658,-0.091945,0.048660,100,-0.440223,133,150,1,6,0.000901,0.673267
逼近,-0.018043,0.037024,-0.096253,0.045758,100,-0.487347,60,79,2,5,-0.001026,0.584158
时候,-0.018047,0.042011,-0.087280,0.062834,100,-0.429576,12169,9976,240,180,-0.000390,0.574257
两种,-0.018150,0.039450,-0.094221,0.059915,100,-0.460073,169,153,11,5,0.005748,0.643564
右手,-0.018222,0.035048,-0.087812,0.046560,100,-0.519918,937,607,18,13,0.001234,0.603960
根本,-0.018305,0.043248,-0.096413,0.074937,100,-0.423252,611,1008,11,28,-0.006319,0.594059
光辉,-0.018354,0.040219,-0.097447,0.058989,100,-0.456359,206,175,38,9,0.007769,0.663366
失去,-0.018364,0.039560,-0.102729,0.053904,100,-0.464199,560,489,18,13,0.002967,0.623762
从前,-0.018373,0.046457,-0.102225,0.076645,100,-0.395488,1565,846,21,18,0.002660,0.663366
自语,-0.018424,0.032120,-0.091380,0.037243,100,-0.573615,214,108,8,12,0.003590,0.653465
到来,-0.018454,0.037375,-0.084243,0.052842,100,-0.493760,274,334,8,5,0.005099,0.663366
儿女,-0.018625,0.043836,-0.097479,0.061666,100,-0.424874,374,168,4,5,-0.001744,0.613861
两句,-0.018989,0.032149,-0.078679,0.036134,100,-0.590662,314,339,2,7,0.002481,0.584158
用力,-0.019102,0.040680,-0.079030,0.053962,100,-0.469562,606,652,11,11,0.003413,0.643564
之前,-0.019153,0.043133,-0.110608,0.062314,100,-0.444039,465,514,4,9,-0.005427,0.594059
谈论,-0.019161,0.034341,-0.091624,0.040587,100,-0.557956,252,281,3,8,0.009525,0.683168
必须,-0.019167,0.035715,-0.078863,0.059626,100,-0.536670,1040,959,17,6,0.002900,0.693069
一点,-0.019216,0.040533,-0.097629,0.056194,100,-0.474074,7251,5697,187,152,0.000363,0.643564
拉住,-0.019304,0.036937,-0.086313,0.049214,100,-0.522622,321,581,4,9,-0.009389,0.574257
衣服,-0.019323,0.042307,-0.093848,0.058206,100,-0.456721,2171,1586,19,15,0.000035,0.633663
刺进,-0.019574,0.035803,-0.087184,0.053039,100,-0.546720,13,23,3,8,0.002657,0.653465
推开,-0.019582,0.038886,-0.082378,0.052765,100,-0.503577,267,361,2,5,0.000620,0.673267
郁积,-0.019583,0.032453,-0.083981,0.037241,100,-0.603431,7,6,3,6,0.005756,0.690000
眼神,-0.019584,0.034614,-0.095651,0.038007,100,-0.565771,119,209,3,6,0.000637,0.564356
走进,-0.019636,0.037151,-0.092001,0.042271,100,-0.528559,1014,1252,19,17,0.001415,0.683168
数目,-0.019674,0.038848,-0.089298,0.058061,100,-0.506448,249,175,8,5,0.000712,0.613861
女婿,-0.019699,0.040215,-0.105129,0.052316,100,-0.489831,218,207,4,5,-0.001906,0.613861
非常,-0.019729,0.040160,-0.091071,0.056614,100,-0.491270,2399,1771,159,123,0.012212,0.663366
连忙,-0.019783,0.041245,-0.092084,0.054148,100,-0.479642,1355,1118,34,26,0.004701,0.673267
往日,-0.019855,0.045591,-0.109289,0.057168,100,-0.435501,155,153,1,5,-0.000921,0.663366
没得,-0.019878,0.040297,-0.092691,0.061334,100,-0.493280,148,182,1,8,-0.000511,0.633663
恐怕,-0.019920,0.039603,-0.095766,0.057411,100,-0.502986,1437,644,33,9,0.000526,0.633663
其实,-0.019932,0.049177,-0.112071,0.061583,100,-0.405318,1561,884,57,34,-0.007621,0.554455
笑脸,-0.019989,0.038672,-0.089705,0.051247,100,-0.516884,156,248,4,12,0.006586,0.663366
想象,-0.020021,0.041027,-0.104970,0.053450,100,-0.487992,297,199,7,6,-0.000465,0.594059
一回,-0.020169,0.042184,-0.094250,0.070131,100,-0.478113,985,1218,20,14,0.007944,0.683168
身子,-0.020258,0.034939,-0.081552,0.044868,100,-0.579800,1561,1911,41,43,-0.005735,0.633663
慌忙,-0.020325,0.038404,-0.097593,0.045497,100,-0.529254,171,430,6,7,-0.000285,0.643564
同情,-0.020537,0.041954,-0.109769,0.059957,100,-0.489512,613,468,22,21,0.006538,0.633663
任何人,-0.020681,0.046211,-0.101696,0.076109,100,-0.447526,222,272,4,7,-0.009822,0.574257
不同,-0.020717,0.046294,-0.126980,0.065890,100,-0.447498,1374,1019,15,19,0.002796,0.702970
一个大,-0.020745,0.039880,-0.103083,0.048769,100,-0.520199,823,638,10,15,-0.000668,0.663366
照片,-0.020838,0.039167,-0.100448,0.048066,100,-0.532037,206,227,3,5,-0.004955,0.603960
吃不下,-0.021012,0.039701,-0.097773,0.056131,100,-0.529262,69,92,3,13,-0.003360,0.603960
承认,-0.021033,0.037263,-0.086742,0.052114,100,-0.564458,647,595,11,27,0.000020,0.683168
一层,-0.021062,0.042446,-0.105650,0.062483,100,-0.496207,825,730,27,25,-0.002197,0.613861
进步,-0.021064,0.038660,-0.088558,0.049825,100,-0.544839,247,696,0,10,0.007134,0.643564
看得,-0.021153,0.042760,-0.108847,0.057519,100,-0.494700,660,467,15,12,0.004081,0.712871
永远,-0.021312,0.040791,-0.097121,0.060797,100,-0.522479,1595,920,44,44,0.002478,0.653465
轻快,-0.021377,0.037240,-0.089507,0.042688,100,-0.574031,100,112,4,9,0.004638,0.623762
快要,-0.021502,0.041434,-0.098490,0.053527,100,-0.518944,401,270,5,8,0.002543,0.673267
前面,-0.021618,0.042370,-0.101233,0.062207,100,-0.510236,1732,1510,12,20,-0.005848,0.603960
担忧,-0.021782,0.034485,-0.083354,0.037568,100,-0.631632,90,77,6,13,-0.004005,0.633663
出口,-0.021829,0.036033,-0.087851,0.038690,100,-0.605816,208,258,9,15,0.000648,0.673267
一丝,-0.021877,0.039200,-0.083773,0.075267,100,-0.558096,179,255,14,11,-0.003169,0.613861
摆脱,-0.021924,0.038911,-0.090471,0.061857,100,-0.563458,98,181,3,6,0.003192,0.693069
非常高兴,-0.022127,0.036956,-0.085765,0.049810,100,-0.598735,45,64,5,15,0.003608,0.712871
抬头,-0.022232,0.037050,-0.098915,0.049091,100,-0.600040,723,787,12,17,0.002395,0.653465
不对,-0.022242,0.040688,-0.105076,0.063160,100,-0.546653,914,1069,13,16,0.000119,0.653465
分明,-0.022272,0.041200,-0.104634,0.048654,100,-0.540595,532,145,15,6,-0.000719,0.663366
不成,-0.022280,0.046050,-0.102897,0.076570,100,-0.483823,950,577,5,5,-0.007450,0.623762
明明,-0.022328,0.043294,-0.102583,0.070995,100,-0.515730,348,261,17,5,-0.004853,0.613861
乐意,-0.022663,0.039138,-0.096615,0.044917,100,-0.579061,163,203,5,7,-0.001200,0.603960
胆怯,-0.022693,0.044082,-0.106215,0.052884,100,-0.514779,116,179,3,9,0.000819,0.613861
情意,-0.022722,0.037640,-0.093779,0.047416,100,-0.603678,43,39,1,5,0.003080,0.663366
兆头,-0.023105,0.036846,-0.096287,0.039674,100,-0.627068,14,20,0,5,0.003017,0.702970
占据,-0.023114,0.037017,-0.093617,0.039527,100,-0.624402,145,81,8,8,-0.003944,0.594059
相当,-0.023131,0.039868,-0.100858,0.051719,100,-0.580191,487,340,11,9,0.001752,0.673267
精明,-0.023184,0.041116,-0.103776,0.044597,100,-0.563866,114,148,1,5,-0.001857,0.623762
只好,-0.023231,0.036947,-0.086793,0.043026,100,-0.628782,1482,1545,38,42,0.003132,0.683168
提起,-0.023237,0.040466,-0.093676,0.056847,100,-0.574244,604,562,12,19,-0.003282,0.623762
催促,-0.023272,0.038399,-0.097597,0.059771,100,-0.606059,146,184,1,5,0.002737,0.603960
笼罩,-0.023285,0.037559,-0.090203,0.047531,100,-0.619955,108,98,3,8,-0.001290,0.643564
这位,-0.023328,0.034474,-0.090478,0.031505,100,-0.676664,1692,1259,30,52,0.004350,0.693069
留在,-0.023362,0.038774,-0.089676,0.053376,100,-0.602517,494,659,15,19,0.003953,0.722772
严厉,-0.023429,0.040159,-0.096444,0.050578,100,-0.583406,335,347,7,15,0.001446,0.623762
黑影,-0.023460,0.040323,-0.096035,0.055319,100,-0.581800,279,201,9,5,-0.003929,0.653465
两口,-0.023542,0.039103,-0.087896,0.053959,100,-0.602051,125,220,2,5,-0.001061,0.683168
不该,-0.023602,0.040827,-0.092613,0.057136,100,-0.578088,544,465,16,10,-0.000377,0.722772
焦躁,-0.023867,0.033865,-0.082600,0.054622,100,-0.704788,98,76,11,8,-0.002516,0.603960
掩饰,-0.024037,0.034027,-0.085424,0.046581,100,-0.706401,138,124,11,16,-0.000423,0.663366
透出,-0.024137,0.029106,-0.087258,0.027714,100,-0.829282,106,84,6,7,0.004843,0.722772
电影,-0.024164,0.042536,-0.099280,0.060103,100,-0.568079,361,165,4,5,-0.003730,0.673267
镇静,-0.024303,0.039958,-0.096061,0.048282,100,-0.608196,250,318,18,26,0.002857,0.722772
社会,-0.024447,0.039682,-0.094939,0.055454,100,-0.616070,1152,825,8,7,0.005913,0.663366
不能,-0.024600,0.042307,-0.106349,0.053509,100,-0.581465,9644,8551,184,123,0.003005,0.663366
异常,-0.024650,0.046812,-0.126172,0.053128,100,-0.526581,531,255,44,19,0.007655,0.693069
总算,-0.024766,0.038951,-0.089698,0.048122,100,-0.635815,414,364,13,8,-0.002345,0.653465
两个,-0.024929,0.034630,-0.084361,0.044027,100,-0.719871,6961,9085,119,127,0.000791,0.693069
人家,-0.024967,0.036596,-0.084232,0.037522,100,-0.682234,5461,5466,78,84,-0.002626,0.633663
这件,-0.025108,0.036210,-0.090017,0.046504,100,-0.693390,1494,1502,40,55,-0.004277,0.643564
两步,-0.025131,0.038649,-0.108378,0.059957,100,-0.650257,199,351,2,5,-0.003006,0.633663
玩笑,-0.025142,0.043003,-0.121406,0.064086,100,-0.584653,181,189,1,8,-0.000771,0.683168
吐出来,-0.025267,0.037331,-0.092387,0.044762,100,-0.676827,66,74,8,13,0.008196,0.722772
欣赏,-0.025289,0.038817,-0.098506,0.039771,100,-0.651481,154,198,5,6,0.006533,0.732673
差不多,-0.025367,0.041714,-0.105188,0.044376,100,-0.608109,1108,745,20,8,-0.004237,0.673267
梦想,-0.025387,0.044276,-0.103333,0.063513,100,-0.573386,214,91,3,6,0.002518,0.693069
站起,-0.025460,0.036120,-0.096367,0.038299,100,-0.704884,295,302,2,6,0.013182,0.831683
亲爱,-0.025489,0.043054,-0.117176,0.046723,100,-0.592025,179,150,6,5,0.005286,0.693069
事业,-0.025503,0.041626,-0.115483,0.037720,100,-0.612653,459,360,9,6,0.012432,0.752475
看不起,-0.025593,0.038809,-0.101389,0.041180,100,-0.659455,228,136,7,5,0.005591,0.702970
封信,-0.025712,0.041090,-0.101085,0.043771,100,-0.625745,332,291,9,9,-0.003301,0.594059
几乎,-0.025775,0.041832,-0.103865,0.052989,100,-0.616155,1672,1108,40,26,-0.005054,0.653465
了事,-0.025979,0.037517,-0.110296,0.043345,100,-0.692471,259,257,4,8,-0.005125,0.603960
懊丧,-0.026119,0.037623,-0.096737,0.049554,100,-0.694218,35,51,1,5,0.006094,0.722772
黑暗,-0.026245,0.043773,-0.107177,0.059799,100,-0.599580,702,512,21,11,-0.001247,0.643564
这人,-0.026272,0.034822,-0.087360,0.031974,100,-0.754468,874,418,18,14,-0.008790,0.603960
唾沫,-0.026279,0.040175,-0.109191,0.047181,100,-0.654113,126,204,4,10,0.002882,0.653465
东西,-0.026300,0.037165,-0.101310,0.045053,100,-0.707654,6993,4509,156,111,0.001496,0.653465
四爷,-0.026321,0.038432,-0.099728,0.044519,100,-0.684860,321,89,9,5,0.001950,0.663366
蔑视,-0.026363,0.038369,-0.100683,0.041194,100,-0.687095,36,53,0,6,0.003437,0.653465
后面,-0.026441,0.045015,-0.115184,0.061385,100,-0.587376,1899,1736,18,19,0.001051,0.742574
他们,-0.026639,0.047431,-0.117343,0.063769,100,-0.561637,22722,30735,333,461,-0.005247,0.653465
面子,-0.026661,0.040516,-0.104597,0.041204,100,-0.658034,494,304,13,6,-0.008465,0.613861
大笑,-0.026922,0.041333,-0.100315,0.060310,100,-0.651340,393,400,2,5,-0.005120,0.663366
月光,-0.026955,0.037147,-0.096254,0.039120,100,-0.725635,422,336,7,5,-0.002551,0.673267
稍微,-0.026956,0.037135,-0.094857,0.038930,100,-0.725906,269,205,7,22,-0.002551,0.712871
恐怖,-0.027005,0.036787,-0.093547,0.054403,100,-0.734106,426,217,23,19,-0.000540,0.722772
反对,-0.027069,0.044410,-0.114180,0.051891,100,-0.609521,573,902,14,10,-0.004894,0.663366
车子,-0.027300,0.043279,-0.106550,0.057797,100,-0.630799,671,640,4,10,0.002020,0.722772
介绍,-0.027310,0.036693,-0.103561,0.042627,100,-0.744292,834,969,5,5,0.000089,0.752475
人物,-0.027325,0.043261,-0.112100,0.053419,100,-0.631645,984,578,12,10,-0.000756,0.643564
转到,-0.027371,0.041722,-0.111085,0.047680,100,-0.656029,245,327,3,6,0.003603,0.663366
重复,-0.027432,0.042716,-0.126206,0.038148,100,-0.642202,149,212,3,7,0.006727,0.702970
丰富,-0.027552,0.038974,-0.090711,0.070282,100,-0.706914,166,150,6,6,0.007692,0.712871
许久许久,-0.027679,0.033134,-0.100454,0.030567,100,-0.835368,25,18,0,5,0.001493,0.693069
来看,-0.027780,0.044304,-0.109160,0.063030,100,-0.627041,943,622,15,8,0.002607,0.702970
恐慌,-0.027929,0.038863,-0.103509,0.053426,100,-0.718655,94,73,7,7,-0.001314,0.673267
抬起,-0.027930,0.042382,-0.107526,0.047999,100,-0.659013,211,319,2,5,-0.005111,0.653465
那人,-0.028033,0.042419,-0.117962,0.060079,100,-0.660875,627,570,10,9,0.000503,0.782178
显出,-0.028044,0.036245,-0.108322,0.034117,100,-0.773734,462,394,6,12,0.007891,0.722772
下午,-0.028054,0.041889,-0.103704,0.049398,100,-0.669733,959,700,5,7,-0.006597,0.683168
老朋友,-0.028057,0.037649,-0.098197,0.046522,100,-0.745219,168,175,2,5,-0.006605,0.603960
一气,-0.028089,0.041185,-0.094904,0.064634,100,-0.682034,171,256,6,9,-0.001086,0.693069
坐下,-0.028260,0.040646,-0.099994,0.042682,100,-0.695257,1582,1006,16,7,0.007393,0.702970
人听,-0.028570,0.035969,-0.082792,0.044056,100,-0.794287,214,209,7,7,0.003431,0.752475
很重,-0.028650,0.034481,-0.098959,0.042091,100,-0.830877,108,122,1,5,-0.002556,0.693069
理由,-0.028718,0.042709,-0.103243,0.059157,100,-0.672409,636,443,14,10,0.000573,0.752475
说法,-0.029018,0.040329,-0.104652,0.053170,100,-0.719516,145,237,3,5,0.004483,0.752475
婚事,-0.029068,0.040016,-0.111152,0.046286,100,-0.726407,147,68,2,7,0.000692,0.693069
进来,-0.029270,0.039766,-0.111295,0.044098,100,-0.736041,2849,2556,27,15,0.005964,0.712871
总是,-0.029282,0.039172,-0.109174,0.034120,100,-0.747515,1921,1738,49,78,0.011087,0.792079
称赞,-0.029447,0.042944,-0.103282,0.062337,100,-0.685711,205,200,4,8,0.012328,0.712871
得意,-0.029451,0.039127,-0.108984,0.038928,100,-0.752705,756,660,42,42,0.006787,0.732673
光景,-0.029463,0.043110,-0.114752,0.048386,100,-0.683439,462,264,10,10,0.007342,0.762376
过不去,-0.029723,0.037559,-0.099682,0.042065,100,-0.791374,111,146,15,12,-0.006824,0.603960
疑虑,-0.029824,0.040735,-0.093559,0.045318,100,-0.732137,74,58,9,9,0.005289,0.742574
深思,-0.030080,0.040333,-0.099664,0.040414,100,-0.745798,88,111,2,7,0.004632,0.702970
盘旋,-0.030138,0.040699,-0.102576,0.048396,100,-0.740529,106,71,5,7,0.006466,0.722772
空气,-0.030228,0.037606,-0.100469,0.033229,100,-0.803804,890,428,21,5,0.007098,0.693069
深藏,-0.030253,0.038301,-0.090008,0.042697,100,-0.789868,24,15,7,9,0.008068,0.792079
众人,-0.030278,0.044412,-0.116193,0.063252,100,-0.681744,754,623,10,18,0.006043,0.732673
怒气,-0.030401,0.038878,-0.104104,0.044241,100,-0.781969,181,161,17,24,0.000153,0.683168
断定,-0.030466,0.035479,-0.097587,0.052347,100,-0.858694,218,203,14,9,-0.004296,0.673267
点儿,-0.030719,0.038529,-0.092806,0.047216,100,-0.797300,481,534,4,8,0.005657,0.722772
出去,-0.030832,0.039563,-0.092450,0.051763,100,-0.779321,3456,2975,40,31,0.005965,0.732673
父子,-0.030905,0.038573,-0.096022,0.045018,100,-0.801197,220,240,1,5,0.001544,0.752475
眉头,-0.030971,0.032400,-0.086418,0.016873,100,-0.955898,293,405,7,18,0.000051,0.702970
我见,-0.031127,0.038767,-0.105486,0.052949,100,-0.802926,130,123,5,5,0.002819,0.752475
有人,-0.031159,0.038164,-0.107233,0.040377,100,-0.816457,2726,3568,17,56,0.001461,0.722772
只得,-0.031213,0.037500,-0.096484,0.039911,100,-0.832356,792,375,23,9,0.007006,0.811881
感动,-0.031304,0.043341,-0.122484,0.049208,100,-0.722276,575,440,50,31,0.004783,0.712871
欣慰,-0.031312,0.039513,-0.101964,0.036317,100,-0.792452,50,46,6,6,0.006017,0.702970
活着,-0.031363,0.042208,-0.114863,0.044126,100,-0.743045,353,417,3,8,0.003725,0.762376
那么,-0.031382,0.039532,-0.104667,0.040206,100,-0.793828,5324,4568,97,100,-0.001560,0.693069
拒绝,-0.031438,0.038614,-0.119023,0.028923,100,-0.814168,448,281,7,5,0.000947,0.693069
眼色,-0.031454,0.036053,-0.089029,0.039221,100,-0.872427,139,274,1,6,0.001771,0.801980
所想,-0.031497,0.040061,-0.119295,0.037139,100,-0.786223,85,26,11,5,-0.006111,0.683168
算是,-0.031508,0.036506,-0.104949,0.027067,100,-0.863085,764,547,7,13,-0.014565,0.603960
妹妹,-0.031520,0.041024,-0.104289,0.038576,100,-0.768347,1286,406,19,7,-0.009700,0.673267
