word,mean_change,std_change,ci_low,ci_high,n_trials,z_score,count_pre,count_post,cooc_pre,cooc_post,null_mean,p_value
摸摸,-0.059960,0.038749,-0.122937,0.002014,100,-1.547420,350,177,20,8,0.002345,0.841584
脚步声,-0.060047,0.037894,-0.145868,0.010314,100,-1.584616,553,296,5,6,0.002362,0.841584
暗想,-0.060097,0.040494,-0.142065,0.011561,100,-1.484107,204,47,96,18,-0.005955,0.871287
路上,-0.060100,0.039507,-0.147450,0.005342,100,-1.521227,1370,1151,34,27,-0.004903,0.861386
压上,-0.060104,0.037013,-0.130699,0.018282,100,-1.623873,31,19,7,8,0.001214,0.821782
很大,-0.060166,0.036314,-0.128941,0.008561,100,-1.656828,922,706,12,16,-0.003202,0.851485
不够,-0.060247,0.042870,-0.141227,0.031232,100,-1.405343,1021,657,9,8,-0.001916,0.841584
反复,-0.060304,0.037665,-0.130665,0.005095,100,-1.601063,270,313,21,14,-0.001950,0.841584
神情,-0.060431,0.037942,-0.138140,0.007662,100,-1.592707,818,479,39,18,-0.000228,0.871287
过得,-0.060549,0.034391,-0.123205,0.012056,100,-1.760575,283,276,2,6,-0.001276,0.841584
往事,-0.060568,0.035420,-0.130168,0.013301,100,-1.709964,155,160,40,19,-0.004241,0.871287
招呼,-0.060573,0.039204,-0.141085,0.018408,100,-1.545084,777,628,5,8,-0.008610,0.891089
宝贝,-0.060671,0.042313,-0.144015,0.029074,100,-1.433885,142,183,2,6,0.007556,0.930693
首先,-0.060805,0.036032,-0.125299,0.004934,100,-1.687522,645,638,7,10,-0.006463,0.811881
老大,-0.060954,0.037104,-0.131474,0.007456,100,-1.642790,516,324,21,13,-0.004446,0.851485
吐出,-0.061243,0.043277,-0.141884,0.015703,100,-1.415133,164,211,6,5,-0.008059,0.811881
笑眯眯,-0.061310,0.040789,-0.144837,0.008199,100,-1.503103,145,186,3,6,-0.002572,0.861386
没说出,-0.061324,0.035329,-0.124768,0.016613,100,-1.735808,60,71,4,5,-0.004397,0.861386
送走,-0.061458,0.042303,-0.143889,0.017881,100,-1.452785,159,174,2,7,-0.005028,0.801980
凉了半截,-0.061662,0.030278,-0.111369,-0.002717,100,-2.036522,12,8,6,6,-0.000747,0.860000
方向,-0.061850,0.038122,-0.138506,0.013158,100,-1.622403,913,758,9,11,-0.003194,0.831683
说道,-0.062075,0.036757,-0.127769,0.012023,100,-1.688794,3164,1141,68,11,0.001793,0.861386
断定,-0.062079,0.041120,-0.131885,0.014655,100,-1.509699,203,119,9,5,0.007361,0.881188
欢喜,-0.062096,0.036597,-0.124311,0.014086,100,-1.696753,552,168,52,23,-0.003057,0.881188
极其,-0.062276,0.039179,-0.125550,0.010816,100,-1.589525,89,262,3,8,-0.002156,0.861386
不等,-0.062356,0.034852,-0.121610,0.006956,100,-1.789196,390,262,5,5,-0.007300,0.821782
红军,-0.062483,0.040573,-0.140163,0.015605,100,-1.540009,1695,724,16,7,0.006550,0.811881
恨不能,-0.062695,0.040123,-0.139250,0.022958,100,-1.562584,159,65,19,5,-0.002243,0.891089
不多,-0.062730,0.044422,-0.140036,0.028242,100,-1.412142,591,439,7,8,-0.005471,0.861386
打量,-0.062775,0.039178,-0.132485,0.007141,100,-1.602311,454,432,12,9,-0.009759,0.801980
一幅,-0.062777,0.038359,-0.132251,0.007826,100,-1.636573,160,247,3,5,0.001268,0.841584
环境,-0.062789,0.034912,-0.127393,-0.006065,100,-1.798499,315,397,4,5,-0.001431,0.871287
在家,-0.062790,0.042953,-0.140795,0.007727,100,-1.461846,813,593,8,13,0.003483,0.881188
舒坦,-0.062824,0.035278,-0.127474,-0.000008,100,-1.780814,82,48,28,13,0.002178,0.861386
极力,-0.062825,0.043867,-0.149418,0.026896,100,-1.432159,136,143,13,7,0.002788,0.900990
经常,-0.063092,0.035518,-0.125574,0.000740,100,-1.776335,704,824,10,13,0.007913,0.871287
自动,-0.063127,0.046941,-0.155430,0.029327,100,-1.344801,269,126,0,5,0.003636,0.900990
街上,-0.063352,0.045209,-0.151116,0.028040,100,-1.401303,1073,976,18,14,-0.004583,0.821782
眼前,-0.063360,0.040890,-0.136056,0.010374,100,-1.549506,1375,1547,60,39,-0.003037,0.891089
勇敢,-0.063447,0.036570,-0.136248,-0.000927,100,-1.734974,587,193,8,7,0.010460,0.891089
发慌,-0.063575,0.040344,-0.144802,0.007364,100,-1.575839,73,37,28,20,-0.006326,0.881188
明朗,-0.063716,0.037486,-0.139989,-0.002202,100,-1.699736,89,51,3,5,0.002013,0.861386
按照,-0.063739,0.039494,-0.132065,0.001667,100,-1.613878,740,443,9,8,-0.005068,0.881188
目前,-0.063905,0.039992,-0.135162,0.010170,100,-1.597934,530,545,3,7,-0.000202,0.861386
一定,-0.063998,0.043315,-0.152542,0.009616,100,-1.477512,5370,3599,100,78,-0.006250,0.841584
面前,-0.064140,0.038898,-0.124891,0.009026,100,-1.648943,2569,2456,41,42,-0.010907,0.821782
取出,-0.064231,0.037620,-0.142198,0.007497,100,-1.707359,221,334,2,6,-0.005228,0.811881
拿出,-0.064286,0.039797,-0.134496,0.002835,100,-1.615352,810,726,7,12,-0.008669,0.782178
她们,-0.064362,0.042618,-0.144279,0.020661,100,-1.510199,2636,3025,42,86,0.000764,0.900990
傍晚,-0.064545,0.041457,-0.151909,0.006982,100,-1.556932,213,368,1,5,-0.006342,0.811881
准备,-0.064715,0.043018,-0.133138,0.011740,100,-1.504374,3459,2527,38,21,0.007917,0.871287
嘴上,-0.064733,0.042155,-0.141426,0.018917,100,-1.535604,380,278,106,86,0.000747,0.881188
一看,-0.064953,0.038197,-0.135471,0.007609,100,-1.700457,677,413,20,14,-0.009484,0.801980
交给,-0.065065,0.034739,-0.128233,0.010089,100,-1.872946,1156,1099,11,7,-0.004110,0.801980
两条,-0.065129,0.040453,-0.143142,0.020159,100,-1.609984,455,608,7,10,0.006307,0.871287
欢乐,-0.065158,0.038383,-0.141536,0.002813,100,-1.697560,306,227,22,8,0.000768,0.881188
这里,-0.065259,0.042597,-0.149353,0.013403,100,-1.532022,6910,4832,174,52,-0.007838,0.841584
脸上,-0.065316,0.037369,-0.131815,-0.005627,100,-1.747854,3292,3231,190,123,-0.002755,0.861386
满脸,-0.065348,0.041892,-0.144318,0.012374,100,-1.559921,679,472,23,8,-0.001876,0.851485
自然,-0.065379,0.041985,-0.132602,0.022350,100,-1.557209,1387,1423,43,40,-0.001241,0.910891
含着泪,-0.065399,0.040931,-0.145157,0.000907,100,-1.597809,57,26,21,9,-0.001096,0.891089
一句话,-0.065625,0.039535,-0.156150,0.003042,100,-1.659939,1105,1206,52,35,0.004332,0.940594
随便,-0.065678,0.044549,-0.147348,0.013294,100,-1.474281,794,759,13,8,0.004801,0.891089
火柴,-0.065775,0.038209,-0.140704,0.000673,100,-1.721470,199,204,3,6,0.001731,0.891089
大儿子,-0.065842,0.037446,-0.142094,-0.003589,100,-1.758307,107,131,1,8,-0.000430,0.861386
联想,-0.065848,0.036356,-0.139938,0.000078,100,-1.811170,113,161,7,5,-0.003342,0.821782
出去,-0.065850,0.040482,-0.145004,0.004848,100,-1.626655,2975,2276,31,35,-0.004717,0.881188
小孩子,-0.065928,0.041760,-0.137251,0.003271,100,-1.578751,478,246,8,5,-0.006551,0.821782
掩盖,-0.066028,0.038377,-0.132380,0.010493,100,-1.720497,107,95,4,7,0.002770,0.871287
椅子,-0.066033,0.034581,-0.125588,-0.006828,100,-1.909502,506,665,7,6,-0.000127,0.871287
好几个,-0.066187,0.042397,-0.138439,0.009243,100,-1.561111,393,277,3,5,0.004632,0.920792
长大,-0.066303,0.039039,-0.147183,0.001629,100,-1.698353,398,563,8,6,-0.004677,0.881188
自豪,-0.066325,0.039796,-0.143697,0.012857,100,-1.666633,186,129,21,15,0.001420,0.851485
先在,-0.066424,0.034967,-0.128427,0.004106,100,-1.899610,100,83,0,7,-0.010577,0.851485
看出,-0.066526,0.034508,-0.131187,-0.004796,100,-1.927831,841,788,34,30,-0.000353,0.900990
眼泪,-0.066713,0.035705,-0.124754,-0.004195,100,-1.868456,1151,1155,73,41,-0.003981,0.891089
交谈,-0.066877,0.041690,-0.155795,0.007277,100,-1.604143,150,188,2,10,-0.009169,0.841584
消息,-0.067074,0.046175,-0.155017,0.009859,100,-1.452584,1560,1000,38,17,0.003031,0.881188
故乡,-0.067258,0.036277,-0.133214,0.005404,100,-1.854024,93,147,3,5,-0.004942,0.831683
故事,-0.067258,0.042424,-0.149129,-0.002104,100,-1.585368,531,919,17,16,0.002249,0.861386
要说,-0.067501,0.041208,-0.146555,0.010906,100,-1.638072,522,527,36,16,-0.002416,0.821782
泪花,-0.067621,0.037185,-0.139589,0.006163,100,-1.818493,101,78,43,29,-0.003260,0.831683
涌上来,-0.067709,0.037733,-0.147557,-0.001136,100,-1.794429,36,41,9,6,-0.003313,0.861386
时刻,-0.067816,0.043077,-0.150711,0.013078,100,-1.574289,510,591,23,17,-0.004672,0.881188
除了,-0.067979,0.032838,-0.133710,-0.008871,100,-2.070110,1373,1576,24,30,-0.004446,0.900990
夜晚,-0.067990,0.042687,-0.149325,0.006178,100,-1.592744,383,616,10,11,-0.000351,0.871287
各种,-0.068174,0.037396,-0.135921,0.010925,100,-1.823046,711,750,14,12,-0.004125,0.910891
想着,-0.068310,0.042659,-0.146757,0.019736,100,-1.601307,1446,1012,213,136,0.005225,0.910891
往上,-0.068337,0.042851,-0.141913,0.016170,100,-1.594748,185,201,8,5,-0.002741,0.851485
响起,-0.068482,0.038638,-0.144998,-0.003283,100,-1.772382,690,484,5,9,0.003840,0.910891
闪电,-0.068529,0.038693,-0.140871,0.001236,100,-1.771090,120,144,9,8,-0.000116,0.841584
一点,-0.068547,0.034477,-0.131480,-0.009631,100,-1.988161,5697,4958,152,125,0.005626,0.920792
一双,-0.068560,0.044526,-0.155107,0.011222,100,-1.539793,626,885,13,18,0.003316,0.881188
流露出,-0.068717,0.036379,-0.139349,-0.010508,100,-1.888932,130,99,13,5,-0.003991,0.831683
计划,-0.068726,0.040963,-0.143473,0.014150,100,-1.677739,1286,620,18,17,0.000922,0.871287
疼爱,-0.068866,0.038842,-0.141808,0.011892,100,-1.772954,83,57,10,5,-0.002823,0.891089
想不到,-0.068964,0.045284,-0.159751,0.012359,100,-1.522915,566,554,15,5,-0.000944,0.861386
两句,-0.069056,0.031899,-0.137361,-0.011584,100,-2.164844,339,158,7,5,-0.002838,0.920792
看在眼里,-0.069134,0.039678,-0.142579,0.005719,100,-1.742382,47,78,12,13,0.004130,0.920792
引起,-0.069213,0.040335,-0.159106,-0.007259,100,-1.715946,881,552,34,16,-0.001465,0.871287
登上,-0.069387,0.043872,-0.165744,0.013893,100,-1.581564,198,163,2,5,-0.003858,0.861386
越发,-0.069388,0.040493,-0.149636,0.007237,100,-1.713606,397,219,42,15,-0.003653,0.891089
放下,-0.069455,0.037269,-0.137114,0.008122,100,-1.863587,1204,1062,25,32,-0.006553,0.851485
一条,-0.069468,0.037166,-0.143697,-0.004264,100,-1.869131,2750,3214,25,38,0.003429,0.861386
无可奈何,-0.069479,0.039496,-0.145643,0.016326,100,-1.759160,266,163,4,9,0.003778,0.960396
尽力,-0.069586,0.037916,-0.135164,0.007749,100,-1.835280,148,117,7,5,0.005107,0.910891
沉重,-0.069586,0.039424,-0.138529,0.009502,100,-1.765058,873,598,73,35,-0.003825,0.881188
响声,-0.069833,0.037210,-0.142938,-0.001144,100,-1.876707,431,229,6,7,0.003071,0.881188
集中,-0.069859,0.043790,-0.148718,0.009830,100,-1.595342,692,417,7,6,-0.000218,0.841584
忽然,-0.069862,0.037662,-0.142572,-0.000093,100,-1.854956,3405,1982,144,88,-0.003644,0.910891
亲人,-0.069899,0.034117,-0.131656,-0.011072,100,-2.048813,446,294,14,11,-0.005088,0.861386
想法,-0.070079,0.038891,-0.128290,0.017378,100,-1.801929,900,804,52,66,0.002109,0.841584
地问,-0.070107,0.037187,-0.139811,-0.009711,100,-1.885231,940,665,15,6,0.003210,0.891089
眼眶,-0.070114,0.036254,-0.135884,0.004738,100,-1.933974,83,114,6,5,-0.008804,0.881188
日本,-0.070163,0.036723,-0.133889,0.003428,100,-1.910607,2415,1462,28,10,0.001427,0.891089
坚持,-0.070171,0.040103,-0.140946,0.011529,100,-1.749790,667,571,5,8,0.000835,0.881188
乌云,-0.070339,0.039902,-0.141238,0.000746,100,-1.762788,176,103,12,7,0.000461,0.900990
老王,-0.070378,0.043157,-0.147178,0.003439,100,-1.630730,438,367,8,7,-0.006093,0.861386
两颗,-0.070490,0.034226,-0.133279,-0.007288,100,-2.059543,197,147,13,8,0.003482,0.881188
满意,-0.070498,0.038578,-0.144474,0.003256,100,-1.827417,962,638,80,24,0.000187,0.851485
紧张,-0.070601,0.041278,-0.150153,0.011826,100,-1.710404,1537,981,107,62,0.002732,0.871287
再说,-0.070664,0.038103,-0.140413,-0.000164,100,-1.854516,1617,1832,23,19,-0.003357,0.871287
的话,-0.070890,0.037386,-0.145161,-0.000689,100,-1.896182,5858,4700,383,178,-0.003527,0.881188
同意,-0.071112,0.041893,-0.147888,0.006679,100,-1.697464,1395,833,30,9,0.001519,0.871287
哭声,-0.071328,0.041805,-0.154762,0.013713,100,-1.706213,217,278,5,6,-0.002400,0.861386
笑了笑,-0.071427,0.038093,-0.137231,0.005079,100,-1.875081,560,360,13,12,-0.002362,0.900990
以来,-0.071478,0.033769,-0.132074,-0.007291,100,-2.116719,417,399,9,10,-0.002098,0.871287
寻思,-0.071634,0.033431,-0.132690,-0.009154,100,-2.142749,251,122,15,8,-0.000604,0.910891
看看,-0.071831,0.039252,-0.149959,-0.006902,100,-1.829972,5052,3711,100,64,-0.002952,0.900990
老先生,-0.072056,0.041847,-0.144186,0.000198,100,-1.721920,87,348,0,8,-0.002897,0.940594
过去,-0.072142,0.037066,-0.134235,0.003670,100,-1.946298,6009,4981,121,83,-0.002546,0.920792
直跳,-0.072191,0.033478,-0.131496,-0.005831,100,-2.156335,63,18,37,8,0.004600,0.940594
旁听,-0.072226,0.038259,-0.143769,0.001339,100,-1.887844,51,61,3,7,-0.009326,0.920792
流露,-0.072246,0.033593,-0.137110,-0.010231,100,-2.150603,91,63,6,5,0.003805,0.871287
说啥,-0.072454,0.036188,-0.137912,-0.003009,100,-2.002132,256,139,9,5,-0.001673,0.851485
激烈,-0.072747,0.037721,-0.143660,-0.011318,100,-1.928558,510,220,40,7,0.009086,0.920792
生长,-0.072774,0.041462,-0.146051,0.011089,100,-1.755197,122,155,3,9,-0.005513,0.851485
急忙,-0.073100,0.037518,-0.145523,-0.005541,100,-1.948411,1188,559,27,10,-0.008019,0.900990
笑嘻嘻,-0.073113,0.036605,-0.142523,-0.007861,100,-1.997349,361,222,2,5,-0.006063,0.910891
沉静,-0.073410,0.037432,-0.150489,-0.002521,100,-1.961127,197,112,6,6,0.005379,0.910891
底下,-0.073430,0.041226,-0.161844,0.003284,100,-1.781163,930,616,8,8,-0.007067,0.801980
了解,-0.073502,0.040523,-0.164913,0.002549,100,-1.813842,1730,1134,32,22,0.001589,0.900990
赶快,-0.073503,0.040929,-0.148282,0.000886,100,-1.795868,1180,350,25,6,-0.000450,0.920792
怀念,-0.073534,0.036842,-0.136547,-0.002455,100,-1.995918,94,101,7,6,0.002185,0.851485
这个,-0.073676,0.041524,-0.157391,-0.002375,100,-1.774315,18513,15460,514,414,-0.002045,0.920792
怎么,-0.073882,0.041779,-0.151517,0.002565,100,-1.768391,9468,9762,196,215,-0.004435,0.920792
第一个,-0.073932,0.041905,-0.164973,-0.004553,100,-1.764254,403,477,7,10,-0.007036,0.861386
到处,-0.074104,0.041727,-0.155871,0.008314,100,-1.775906,1178,1040,10,10,0.011999,0.960396
忍住,-0.074108,0.037827,-0.136580,0.001584,100,-1.959112,211,125,32,5,-0.000978,0.930693
就越,-0.074181,0.035449,-0.137169,-0.007926,100,-2.092626,145,143,7,9,-0.000382,0.930693
把头,-0.074383,0.042231,-0.152086,0.002077,100,-1.761337,455,235,10,6,-0.003876,0.920792
塌实,-0.074415,0.034633,-0.154209,-0.013427,100,-2.148681,12,9,6,5,0.002462,0.918367
很久,-0.074416,0.038276,-0.154683,-0.005244,100,-1.944164,217,241,6,8,0.000430,0.891089
屋顶,-0.074429,0.038152,-0.146710,-0.004098,100,-1.950864,251,347,2,5,0.004057,0.881188
想到,-0.074627,0.046066,-0.156984,0.009857,100,-1.620002,3340,3384,209,180,0.000484,0.920792
潮水,-0.074746,0.042821,-0.143095,0.002428,100,-1.745543,68,44,9,5,-0.000317,0.900990
发闷,-0.074747,0.041515,-0.160100,-0.003622,100,-1.800487,23,11,5,6,-0.000370,0.871287
事体,-0.074749,0.041290,-0.157842,0.004557,100,-1.810341,1133,254,26,7,-0.006457,0.871287
情景,-0.074835,0.038069,-0.135179,0.003038,100,-1.965792,591,520,76,37,-0.011590,0.871287
平和,-0.075089,0.040727,-0.153711,-0.000371,100,-1.843734,215,153,4,7,0.007850,0.910891
夫妇,-0.075111,0.037805,-0.156490,-0.007637,100,-1.986816,214,265,8,5,-0.006494,0.861386
不见的,-0.075124,0.044572,-0.179220,-0.004724,100,-1.685434,78,161,1,5,-0.003723,0.891089
喜爱,-0.075126,0.035760,-0.133996,-0.009940,100,-2.100858,196,151,18,8,-0.005416,0.891089
往回,-0.075204,0.043907,-0.150366,0.017134,100,-1.712807,343,237,9,5,-0.000424,0.900990
压着,-0.075469,0.034935,-0.134453,-0.003295,100,-2.160297,224,129,23,7,-0.003117,0.910891
原来,-0.075543,0.037854,-0.150006,0.000690,100,-1.995648,2494,2414,35,51,-0.008188,0.910891
坚定,-0.075554,0.039343,-0.142408,0.009225,100,-1.920368,366,177,15,7,0.000787,0.900990
别人,-0.075706,0.038477,-0.148580,-0.000017,100,-1.967584,3462,3366,80,85,0.006365,0.920792
同情,-0.075802,0.041833,-0.153201,0.012458,100,-1.812011,468,343,21,16,0.001133,0.871287
行动,-0.075841,0.039365,-0.143200,0.011023,100,-1.926606,1412,678,35,14,0.004591,0.910891
危险,-0.075977,0.041361,-0.151859,0.011886,100,-1.836941,923,456,23,5,0.009995,0.900990
那双,-0.076026,0.035677,-0.151393,-0.011935,100,-2.130934,307,364,10,7,-0.005533,0.861386
一阵,-0.076116,0.031672,-0.132028,-0.018720,100,-2.403237,4466,2299,365,232,-0.001337,0.920792
先生,-0.076128,0.034114,-0.143191,-0.002435,100,-2.231557,1210,2048,15,29,-0.005630,0.881188
怀里,-0.076149,0.034018,-0.136971,-0.016206,100,-2.238503,767,854,18,13,-0.001048,0.881188
个数,-0.076302,0.034673,-0.137130,-0.007506,100,-2.200621,39,19,22,5,-0.001452,0.861386
一番话,-0.076404,0.037914,-0.147648,0.001161,100,-2.015194,98,77,14,8,-0.006553,0.920792
忍不住,-0.076675,0.034144,-0.140019,-0.021281,100,-2.245625,1068,931,100,49,-0.000141,0.950495
每当,-0.076685,0.040742,-0.158017,-0.005154,100,-1.882187,161,230,5,9,-0.004111,0.891089
镇静,-0.076755,0.036635,-0.141977,-0.011296,100,-2.095131,318,87,26,5,0.004355,0.940594
朋友,-0.076898,0.037920,-0.137662,0.005387,100,-2.027901,1247,1674,20,29,-0.002047,0.940594
支持,-0.076998,0.039737,-0.152961,-0.010494,100,-1.937693,497,542,13,13,0.000643,0.871287
连着,-0.077083,0.040118,-0.165589,-0.008303,100,-1.921390,207,193,4,6,0.000921,0.861386
立刻,-0.077227,0.040057,-0.152924,-0.002081,100,-1.927934,3229,2299,139,73,-0.002509,0.930693
另外,-0.077406,0.041153,-0.139092,0.017078,100,-1.880952,919,974,18,18,-0.004050,0.900990
胸脯,-0.077551,0.039537,-0.160454,-0.005204,100,-1.961465,499,368,12,6,0.000302,0.861386
许许多多,-0.077696,0.036719,-0.138132,-0.000385,100,-2.115960,134,109,7,7,-0.005976,0.861386
封信,-0.078004,0.036848,-0.145041,-0.000856,100,-2.116924,291,288,9,6,-0.004641,0.960396
注意,-0.078196,0.042562,-0.161376,0.006244,100,-1.837208,1551,1174,19,10,0.003000,0.910891
往下,-0.078347,0.033491,-0.139967,-0.016101,100,-2.339356,460,352,7,8,-0.002163,0.910891
这么,-0.078402,0.044068,-0.166227,0.005802,100,-1.779141,5564,6976,183,199,0.000407,0.910891
极了,-0.078451,0.037965,-0.148932,-0.000355,100,-2.066441,367,250,26,21,-0.006958,0.920792
决心,-0.078462,0.034632,-0.138120,0.008150,100,-2.265570,879,408,13,11,-0.004189,0.891089
喜悦,-0.078603,0.037640,-0.154001,-0.009623,100,-2.088269,449,167,112,32,-0.009782,0.900990
仔细,-0.078686,0.039225,-0.152331,-0.011148,100,-2.006004,1156,729,25,17,-0.001618,0.930693
热流,-0.078732,0.034449,-0.132601,-0.007902,100,-2.285494,29,23,13,7,0.000266,0.881188
今年,-0.078760,0.038388,-0.155198,-0.011134,100,-2.051675,851,594,7,7,-0.002947,0.920792
大方,-0.078772,0.042210,-0.153017,0.013067,100,-1.866176,219,139,2,5,0.001290,0.910891
她家,-0.078785,0.035533,-0.141549,-0.011305,100,-2.217203,181,223,2,8,-0.000952,0.891089
儿子,-0.078808,0.041789,-0.163063,0.013938,100,-1.885877,2703,3866,63,98,-0.006647,0.891089
不只,-0.078836,0.036317,-0.145396,-0.022370,100,-2.170774,219,164,3,5,0.001924,0.871287
只要,-0.078931,0.042038,-0.148770,-0.010864,100,-1.877604,2910,2902,43,66,0.000735,0.920792
咱们,-0.078957,0.042529,-0.159054,0.000636,100,-1.856532,9831,2730,76,16,0.000108,0.910891
走来,-0.079172,0.041726,-0.153626,-0.003187,100,-1.897435,670,348,4,6,-0.003924,0.940594
团长,-0.079417,0.030040,-0.141029,-0.015990,100,-2.643734,1491,378,21,6,-0.000464,0.891089
复杂,-0.079447,0.039018,-0.166651,-0.012556,100,-2.036172,598,565,26,28,-0.001216,0.861386
埋藏,-0.079572,0.039765,-0.166190,-0.016098,100,-2.001076,85,46,16,13,0.006887,0.910891
着急,-0.079692,0.038301,-0.160964,-0.003042,100,-2.080656,775,249,88,17,0.002497,0.940594
喊道,-0.079813,0.037573,-0.144315,-0.012019,100,-2.124207,817,246,5,6,-0.001198,0.910891
极为,-0.080085,0.036801,-0.138500,-0.004220,100,-2.176197,87,184,5,6,0.000935,0.950495
掀起,-0.080182,0.040309,-0.148126,-0.001132,100,-1.989167,193,131,12,10,-0.009080,0.900990
责任,-0.080240,0.040706,-0.157255,-0.003959,100,-1.971194,698,617,5,8,0.003574,0.871287
耐心,-0.080356,0.037627,-0.141395,-0.010985,100,-2.135597,274,365,10,5,0.001342,0.900990
手指,-0.080491,0.034547,-0.146062,-0.014116,100,-2.329915,535,729,7,14,-0.003620,0.891089
解释,-0.080494,0.043048,-0.153087,0.003544,100,-1.869874,775,1060,13,15,0.002888,0.940594
紧紧,-0.080683,0.042558,-0.160516,0.001232,100,-1.895847,1082,829,31,22,-0.004633,0.871287
听说,-0.081086,0.037360,-0.148727,-0.007199,100,-2.170377,2148,1581,75,25,-0.010087,0.900990
指指,-0.081728,0.044740,-0.149908,0.003239,100,-1.826736,201,143,6,5,-0.002017,0.900990
拍拍,-0.081781,0.033377,-0.137697,-0.013399,100,-2.450256,314,270,9,8,0.004034,0.900990
抬头,-0.081855,0.038710,-0.151866,-0.002995,100,-2.114589,787,646,17,17,-0.011932,0.881188
从心,-0.082214,0.035502,-0.153398,-0.011279,100,-2.315780,132,62,67,6,-0.004828,0.910891
关于,-0.082317,0.042160,-0.159626,-0.006726,100,-1.952506,433,598,6,9,-0.001897,0.920792
暴露,-0.082439,0.040864,-0.163687,-0.020221,100,-2.017387,380,152,8,7,0.005180,0.930693
苦楚,-0.082487,0.039826,-0.175716,-0.020170,100,-2.071175,42,28,2,5,0.005217,0.930693
为了,-0.082814,0.039595,-0.163300,-0.014523,100,-2.091506,3557,2954,50,52,0.001877,0.940594
想念,-0.082817,0.035458,-0.150796,-0.014807,100,-2.335656,178,109,16,8,0.002288,0.900990
传来,-0.082894,0.036118,-0.149773,-0.013430,100,-2.295073,973,843,4,6,0.002174,0.960396
常常,-0.083024,0.038635,-0.151818,-0.010866,100,-2.148964,771,963,27,23,-0.004981,0.920792
神气,-0.083402,0.036409,-0.148857,-0.004504,100,-2.290720,552,106,18,5,-0.008980,0.891089
组长,-0.083439,0.037608,-0.149972,-0.008225,100,-2.218628,228,281,1,11,-0.001946,0.940594
好象,-0.083509,0.040234,-0.159265,-0.005495,100,-2.075595,866,316,41,8,-0.004528,0.920792
掏出,-0.083535,0.038344,-0.149108,-0.007506,100,-2.178574,1039,817,13,7,-0.006621,0.851485
悲痛,-0.083673,0.038814,-0.155510,-0.008667,100,-2.155779,223,107,37,10,0.003155,0.930693
关系,-0.083690,0.040124,-0.157054,-0.015474,100,-2.085765,1692,1826,11,26,0.005092,0.930693
政策,-0.083792,0.042920,-0.164478,0.002315,100,-1.952307,707,553,2,5,0.001096,0.871287
坏事,-0.083819,0.043361,-0.165312,-0.003700,100,-1.933033,348,183,10,6,0.006658,0.940594
从小,-0.083910,0.038864,-0.150259,-0.021401,100,-2.159034,509,517,8,10,-0.005226,0.950495
熟悉,-0.083951,0.041867,-0.172381,-0.000742,100,-2.005157,750,861,16,13,-0.001042,0.910891
这时候,-0.084084,0.037750,-0.159980,-0.020421,100,-2.227394,1473,801,37,24,0.006145,0.950495
矛盾,-0.084282,0.039707,-0.163735,-0.020131,100,-2.122620,404,419,20,45,0.000606,0.940594
并且,-0.084353,0.048962,-0.182866,-0.000142,100,-1.722830,1327,1197,24,22,0.000424,0.900990
这位,-0.084597,0.032485,-0.134342,-0.015557,100,-2.604175,1259,1333,52,40,-0.006966,0.900990
衣袋,-0.084965,0.035602,-0.152046,-0.001366,100,-2.386539,236,114,1,5,-0.004782,0.910891
恼火,-0.085021,0.035935,-0.159822,-0.026626,100,-2.365978,113,96,19,10,-0.004032,0.861386
毛巾,-0.085080,0.038398,-0.159010,-0.019616,100,-2.215761,215,349,4,5,-0.002648,0.920792
一向,-0.085081,0.041671,-0.164798,-0.013946,100,-2.041747,417,521,9,12,0.000512,0.960396
左手,-0.085123,0.035843,-0.148317,-0.020823,100,-2.374851,392,205,10,5,-0.000027,0.940594
维持,-0.085386,0.038954,-0.159485,-0.006864,100,-2.191954,260,192,2,6,-0.000445,0.920792
坐在,-0.085417,0.042412,-0.161924,-0.008809,100,-2.014014,3985,3650,94,78,-0.005633,0.930693
生起,-0.085424,0.038571,-0.149245,-0.005922,100,-2.214717,22,27,4,5,-0.002821,0.940594
眼睛,-0.085489,0.029901,-0.139071,-0.035279,100,-2.859084,6711,5106,186,108,-0.004994,0.900990
火苗,-0.085631,0.037609,-0.166153,-0.019949,100,-2.276854,126,140,14,13,-0.000490,0.900990
一把,-0.085631,0.038581,-0.155207,-0.001437,100,-2.219506,2307,2209,78,49,0.000982,0.940594
这时,-0.085771,0.038807,-0.183346,-0.015127,100,-2.210189,3735,2234,144,44,-0.004434,0.910891
有谱,-0.086054,0.042027,-0.159172,0.002512,100,-2.047594,10,7,6,6,0.003997,0.938776
恐怕,-0.086099,0.042327,-0.171498,-0.010988,100,-2.034160,644,604,9,9,0.002198,0.930693
送到,-0.086170,0.041296,-0.170514,-0.001501,100,-2.086636,899,622,7,7,-0.005027,0.950495
老实,-0.086277,0.041994,-0.169646,0.010045,100,-2.054484,708,375,25,6,-0.000794,0.910891
村子,-0.086344,0.041538,-0.160120,-0.004306,100,-2.078661,1036,598,7,6,-0.008004,0.891089
具体,-0.086685,0.040643,-0.164386,-0.015801,100,-2.132845,492,435,5,7,-0.002395,0.891089
声说,-0.087273,0.035682,-0.151509,-0.017434,100,-2.445836,893,544,14,8,0.001330,0.950495
